Pays,Annee,Continents,Statuts,Pourcentage_de_depense,Depenses_totales,PIB,Population,Scolarite,Superficie,Densite_km2,Taux_croissance,Pourcentage_pop_mondiale
165,2012,1,Developing,188.737366,3.7,1.97,717279,12.3,38394,18.68,1.1964,0.01
165,2011,1,Developing,289.852406,4.73,1.98,709377,11.9,38394,18.48,1.1964,0.01
165,2010,1,Developing,244.039195,5.17,1.71,701632,11.4,38394,18.27,1.1964,0.01
165,2009,1,Developing,27.4890705,6.3,1.33,693988,10.9,38394,18.08,1.1964,0.01
165,2008,1,Developing,302.667579,6.58,1.32,686351,10.5,38394,17.88,1.1964,0.01
165,2007,1,Developing,283.806236,5.88,1.26,678641,10.1,38394,17.68,1.1964,0.01
165,2006,1,Developing,169.202397,5.27,0.94,670799,9.6,38394,17.47,1.1964,0.01
165,2005,1,Developing,145.596545,5.28,0.86,661865,9.2,38394,17.24,1.1964,0.01
165,2004,1,Developing,2.58669823,4.41,0.74,650544,8.8,38394,16.94,1.1964,0.01
165,2003,1,Developing,19.1566409,4.9,0.65,637663,8.4,38394,16.61,1.1964,0.01
165,2002,1,Developing,151.975519,7.75,0.56,624409,8,38394,16.26,1.1964,0.01
165,2001,1,Developing,8.57402981,5.91,0.50,610794,7.6,38394,15.91,1.1964,0.01
165,2000,1,Developing,93.3587284,6.91,0.46,596863,7.3,38394,15.55,1.1964,0.01
80,2015,7,Developing,0,,33.00,11014705,13.8,1098581,10.03,1.012,0.15
80,2014,7,Developing,0,6.33,33.00,10848888,13.8,1098581,9.88,1.012,0.15
80,2013,7,Developing,0,5.96,30.66,10682608,13.8,1098581,9.72,1.012,0.15
80,2012,7,Developing,0,5.56,27.08,10515807,13.8,1098581,9.57,1.012,0.15
80,2011,7,Developing,0,5.49,23.96,10348929,13.8,1098581,9.42,1.012,0.15
80,2010,7,Developing,0,5.44,19.65,10182345,13.8,1098581,9.27,1.012,0.15
80,2009,7,Developing,0,5.76,17.34,10016275,13.8,1098581,9.12,1.012,0.15
80,2008,7,Developing,0,5,16.67,9850858,14,1098581,8.97,1.012,0.15
80,2007,7,Developing,0,4.96,13.12,9685960,14.1,1098581,8.82,1.012,0.15
80,2006,7,Developing,0,5.19,11.45,9521689,14.3,1098581,8.67,1.012,0.15
80,2005,7,Developing,0,5.67,9.55,9360754,14.4,1098581,8.52,1.012,0.15
80,2004,7,Developing,0,5.22,8.77,9204287,14.6,1098581,8.38,1.012,0.15
80,2003,7,Developing,0,5.3,8.08,9050700,14.4,1098581,8.24,1.012,0.15
80,2002,7,Developing,0,6.53,7.91,8900355,14,1098581,8.10,1.012,0.15
80,2001,7,Developing,0,6.31,8.14,8752736,13.7,1098581,7.97,1.012,0.15
80,2000,7,Developing,0,5.67,8.40,8606326,13.3,1098581,7.83,1.012,0.15
137,2015,2,Developing,0,,16.40,3518541,14.2,51209,68.71,0.9886,0.04
137,2014,2,Developing,732.866249,9.57,18.56,3564829,14.2,51209,69.61,0.9886,0.04
137,2013,2,Developing,75.6106291,9.46,18.18,3610859,14.2,51209,70.51,0.9886,0.04
137,2012,2,Developing,693.822646,9.94,17.23,3670113,13.9,51209,71.67,0.9886,0.04
137,2011,2,Developing,7.95913115,9.71,18.64,3741798,13.4,51209,73.07,0.9886,0.04
137,2010,2,Developing,630.388356,9.58,17.18,3811472,13.3,51209,74.43,0.9886,0.04
137,2009,2,Developing,645.021302,9.64,17.61,3879794,13.3,51209,75.76,0.9886,0.04
137,2008,2,Developing,66.0463503,8.58,19.11,3947544,13.1,51209,77.09,0.9886,0.04
137,2007,2,Developing,8.24035587,8.37,15.78,4013424,12.9,51209,78.37,0.9886,0.04
137,2006,2,Developing,38.2541407,8.28,12.86,4063272,12.7,51209,79.35,0.9886,0.04
137,2005,2,Developing,45.7135426,8.5,11.22,4096493,12.5,51209,80.00,0.9886,0.04
137,2004,2,Developing,3.47991886,9.4,10.16,4140987,12.3,51209,80.86,0.9886,0.04
137,2003,2,Developing,39.8651804,7.94,8.50,4178523,12.1,51209,81.60,0.9886,0.04
137,2002,2,Developing,151.13993,7.1,6.73,4188002,11.9,51209,81.78,0.9886,0.04
137,2001,2,Developing,143.294749,7.16,5.80,4179438,11.6,51209,81.62,0.9886,0.04
137,2000,2,Developing,165.616864,7.9,5.57,4159771,0,51209,81.23,0.9886,0.04
144,2015,3,Developing,0,,13.53,2203273,12.6,582000,3.79,1.0162,0.03
144,2014,3,Developing,662.802194,5.41,15.47,2172044,12.6,582000,3.73,1.0162,0.03
144,2013,3,Developing,1.11781128,5.84,14.27,2140682,12.6,582000,3.68,1.0162,0.03
144,2012,3,Developing,12.8344736,6.27,13.91,2108617,12.5,582000,3.62,1.0162,0.03
144,2011,3,Developing,668.956285,5.25,15.11,2073535,12.4,582000,3.56,1.0162,0.03
144,2010,3,Developing,547.038668,5.64,12.64,2033111,12.3,582000,3.49,1.0162,0.03
144,2009,3,Developing,426.785566,6.39,10.12,1990673,12.2,582000,3.42,1.0162,0.03
144,2008,3,Developing,476.862587,5.55,10.73,1949970,12.1,582000,3.35,1.0162,0.03
144,2007,3,Developing,512.5888,4.71,10.57,1911201,12.1,582000,3.28,1.0162,0.03
144,2006,3,Developing,76.3186791,4.93,9.92,1874516,11.9,582000,3.22,1.0162,0.03
144,2005,3,Developing,629.842564,5.62,9.92,1839877,11.9,582000,3.16,1.0162,0.03
144,2004,3,Developing,469.58239,5.56,8.96,1807146,11.8,582000,3.11,1.0162,0.03
144,2003,3,Developing,299.367125,4.65,7.51,1775736,11.8,582000,3.05,1.0162,0.03
144,2002,3,Developing,6.3300072,6.47,5.44,1744763,11.9,582000,3.00,1.0162,0.03
144,2001,3,Developing,306.952735,5.73,5.49,1712254,11.8,582000,2.94,1.0162,0.03
144,2000,3,Developing,250.891648,4.64,5.79,1677382,11.7,582000,2.88,1.0162,0.03
7,2015,7,Developing,0,,1802.21,201675532,15.2,8515767,23.68,1.1946,2.7
7,2014,7,Developing,83.1646536,8.32,2456.04,200085127,15.2,8515767,23.50,1.1946,2.7
7,2013,7,Developing,916.270845,8.48,2472.82,198478299,14.2,8515767,23.31,1.1946,2.7
7,2012,7,Developing,843.194626,8.26,2465.23,196876111,14.2,8515767,23.12,1.1946,2.7
7,2011,7,Developing,1084.99977,8.9,2616.16,195284734,14,8515767,22.93,1.1946,2.7
7,2010,7,Developing,1111.19133,8.27,2208.84,193701929,13.8,8515767,22.75,1.1946,2.7
7,2009,7,Developing,564.52339,8.65,1667.00,192079951,13.8,8515767,22.56,1.1946,2.7
7,2008,7,Developing,526.378064,8.24,1695.86,190367302,13.3,8515767,22.35,1.1946,2.7
7,2007,7,Developing,394.93213,8.28,1397.11,188552320,13.5,8515767,22.14,1.1946,2.7
7,2006,7,Developing,30.3037469,8.36,1107.63,186653106,13.8,8515767,21.92,1.1946,2.7
7,2005,7,Developing,23.7637008,8.27,891.63,184688101,13.8,8515767,21.69,1.1946,2.7
7,2004,7,Developing,186.609049,7.7,669.29,182675143,14,8515767,21.45,1.1946,2.7
7,2003,7,Developing,15.8578124,6.94,558.23,180622688,14.8,8515767,21.21,1.1946,2.7
7,2002,7,Developing,140.982477,7.13,509.80,178503484,14.6,8515767,20.96,1.1946,2.7
7,2001,7,Developing,149.480209,7.19,559.98,176301203,14.3,8515767,20.70,1.1946,2.7
7,2000,7,Developing,179.477729,7.3,655.45,174018282,14.1,8515767,20.43,1.1946,2.7
108,2015,2,Developed,0,,50.81,7177991,15,110879,64.74,0.9849,0.09
108,2014,2,Developed,153.140036,8.44,57.16,7223938,14.8,110879,65.15,0.9849,0.09
108,2013,2,Developed,149.659879,7.93,55.85,7265115,14.4,110879,65.52,0.9849,0.09
108,2012,2,Developed,851.450672,7.11,54.29,7305888,14.3,110879,65.89,0.9849,0.09
108,2011,2,Developed,875.149519,6.88,57.74,7348328,14.2,110879,66.27,0.9849,0.09
108,2010,2,Developed,766.445488,7.24,50.76,7395599,13.9,110879,66.70,0.9849,0.09
108,2009,2,Developed,661.514433,6.78,52.02,7444443,13.8,110879,67.14,0.9849,0.09
108,2008,2,Developed,107.982613,6.61,54.48,7492561,13.8,110879,67.57,0.9849,0.09
108,2007,2,Developed,591.510098,6.41,44.43,7545338,13.5,110879,68.05,0.9849,0.09
108,2006,2,Developed,508.630459,6.67,34.38,7601022,13.5,110879,68.55,0.9849,0.09
108,2005,2,Developed,456.340466,7.8,29.87,7658972,13.5,110879,69.08,0.9849,0.09
108,2004,2,Developed,384.147303,7.9,26.16,7716860,13.3,110879,69.60,0.9849,0.09
108,2003,2,Developed,32.386161,7.43,21.14,7775327,12.9,110879,70.12,0.9849,0.09
108,2002,2,Developed,33.2677813,7.41,16.40,7837161,12.9,110879,70.68,0.9849,0.09
108,2001,2,Developed,25.062629,7.23,14.18,8009142,12.9,110879,72.23,0.9849,0.09
108,2000,2,Developed,15.2357274,6.7,13.25,8170172,12.9,110879,73.69,0.9849,0.09
58,2015,3,Developing,0,,11.83,18777487,7.7,272967,68.79,1.0259,0.28
58,2014,3,Developing,8.3863395,4.96,13.94,18229461,7.7,272967,66.78,1.0259,0.28
58,2013,3,Developing,88.9704021,5.91,13.44,17695409,7.5,272967,64.83,1.0259,0.28
58,2012,3,Developing,78.7698736,5.33,12.56,17172287,7.2,272967,62.91,1.0259,0.28
58,2011,3,Developing,85.5559291,5.17,12.08,16661908,6.7,272967,61.04,1.0259,0.28
58,2010,3,Developing,90.4601824,7.17,10.11,16176498,6.3,272967,59.26,1.0259,0.28
58,2009,3,Developing,81.1430471,7.41,9.45,15710066,5.9,272967,57.55,1.0259,0.28
58,2008,3,Developing,107.798834,6.77,9.45,15258093,5.4,272967,55.90,1.0259,0.28
58,2007,3,Developing,73.9273058,6.63,7.63,14816307,4.9,272967,54.28,1.0259,0.28
58,2006,3,Developing,64.2402521,6.58,6.55,14373707,4.7,272967,52.66,1.0259,0.28
58,2005,3,Developing,8.76998933,6.87,6.15,13932123,4.3,272967,51.04,1.0259,0.28
58,2004,3,Developing,56.9610809,6.45,5.45,13500533,3.9,272967,49.46,1.0259,0.28
58,2003,3,Developing,41.6095128,5.61,4.74,13082532,3.8,272967,47.93,1.0259,0.28
58,2002,3,Developing,3.19556683,5.26,3.62,12680897,3.6,272967,46.46,1.0259,0.28
58,2001,3,Developing,23.1016899,4.85,3.19,12295001,3.5,272967,45.04,1.0259,0.28
58,2000,3,Developing,19.839296,5.6,2.97,11925546,3.4,272967,43.69,1.0259,0.28
78,2015,3,Developing,0,,3.10,11047580,10.6,27834,396.91,1.027,0.16
78,2014,3,Developing,41.2515904,7.54,2.71,10799785,10.6,27834,388.01,1.027,0.16
78,2013,3,Developing,40.1512846,8.3,2.45,10439341,10.5,27834,375.06,1.027,0.16
78,2012,3,Developing,38.7317051,8.21,2.33,10071028,10.3,27834,361.82,1.027,0.16
78,2011,3,Developing,3.59598033,8.58,2.24,9717978,9.9,27834,349.14,1.027,0.16
78,2010,3,Developing,31.1418757,8.82,2.03,9376444,9.3,27834,336.87,1.027,0.16
78,2009,3,Developing,2.03049467,6.96,1.78,8947646,8.6,27834,321.46,1.027,0.16
78,2008,3,Developing,15.9941519,7.86,1.61,8505637,7.9,27834,305.58,1.027,0.16
78,2007,3,Developing,1.72659515,1.3,1.36,8161874,7.2,27834,293.23,1.027,0.16
78,2006,3,Developing,21.2491534,11.49,1.27,7865547,5.9,27834,282.59,1.027,0.16
78,2005,3,Developing,1.74744095,9.84,1.12,7587299,5.6,27834,272.59,1.027,0.16
78,2004,3,Developing,11.2265535,7.1,0.92,7310656,5.2,27834,262.65,1.027,0.16
78,2003,3,Developing,6.54526363,5.25,0.78,7043154,4.7,27834,253.04,1.027,0.16
78,2002,3,Developing,9.6600102,5.15,0.83,6824132,4.4,27834,245.17,1.027,0.16
78,2001,3,Developing,10.6191759,4.96,0.88,6634365,4.5,27834,238.35,1.027,0.16
78,2000,3,Developing,9.69668916,4.98,0.87,6470194,4.5,27834,232.46,1.027,0.16
52,2015,3,Developing,0,,45.82,25246342,,322463,78.29,1.0248,0.35
52,2014,3,Developing,0,5.72,48.84,24527395,,322463,76.06,1.0248,0.35
52,2013,3,Developing,0,5.81,42.76,23939775,,322463,74.24,1.0248,0.35
52,2012,3,Developing,0,6.14,36.30,23467078,,322463,72.77,1.0248,0.35
52,2011,3,Developing,0,6.42,36.69,22982000,,322463,71.27,1.0248,0.35
52,2010,3,Developing,0,6.32,34.94,22488065,,322463,69.74,1.0248,0.35
52,2009,3,Developing,0,6.41,33.89,21997940,,322463,68.22,1.0248,0.35
52,2008,3,Developing,0,6.21,34.08,21514439,,322463,66.72,1.0248,0.35
52,2007,3,Developing,0,6.35,28.76,21030558,,322463,65.22,1.0248,0.35
52,2006,3,Developing,0,5.87,25.28,20546802,,322463,63.72,1.0248,0.35
52,2005,3,Developing,0,5.39,24.04,20068458,,322463,62.23,1.0248,0.35
52,2004,3,Developing,0,5.24,23.51,19595000,,322463,60.77,1.0248,0.35
52,2003,3,Developing,0,4.65,21.25,19125542,,322463,59.31,1.0248,0.35
52,2002,3,Developing,0,4.47,18.05,18654771,,322463,57.85,1.0248,0.35
52,2001,3,Developing,0,4.85,16.81,18178913,,322463,56.38,1.0248,0.35
52,2000,3,Developing,0,6,16.58,17699004,,322463,54.89,1.0248,0.35
171,2015,3,Developing,0,,1.75,512394,13.5,4033,127.05,1.1989,0.01
171,2014,3,Developing,414.024242,4.76,2.04,512326,13.5,4033,127.03,1.1989,0.01
171,2013,3,Developing,325.629863,4.29,2.03,512225,13.6,4033,127.01,1.1989,0.01
171,2012,3,Developing,33.55889,4.61,1.91,511955,13.2,4033,126.94,1.1989,0.01
171,2011,3,Developing,4.40915344,4.6,2.05,511447,13.1,4033,126.82,1.1989,0.01
171,2010,3,Developing,286.89073,4.83,1.82,509784,12.7,4033,126.40,1.1989,0.01
171,2009,3,Developing,339.977736,4.24,1.85,506141,12.4,4033,125.50,1.1989,0.01
171,2008,3,Developing,360.620883,3.96,1.96,501355,12.2,4033,124.31,1.1989,0.01
171,2007,3,Developing,345.463714,4.3,1.65,496190,11.9,4033,123.03,1.1989,0.01
171,2006,3,Developing,26.451332,5.11,1.11,490728,11.9,4033,121.68,1.1989,0.01
171,2005,3,Developing,3.34981697,4.86,0.97,485115,11.2,4033,120.29,1.1989,0.01
171,2004,3,Developing,240.139715,5.6,0.92,479370,11.1,4033,118.86,1.1989,0.01
171,2003,3,Developing,209.0865,5,0.81,473383,11.3,4033,117.38,1.1989,0.01
171,2002,3,Developing,155.207267,5.17,0.62,467046,11.3,4033,115.81,1.1989,0.01
171,2001,3,Developing,150.743486,5.19,0.56,460293,11,4033,114.13,1.1989,0.01
171,2000,3,Developing,122.57447,4.81,0.54,453317,11.3,4033,112.40,1.1989,0.01
73,2015,1,Developing,0,,24.17,15623251,10.9,181035,86.30,1.0108,0.21
73,2014,1,Developing,12.1795206,5.68,22.04,15396772,10.9,181035,85.05,1.0108,0.21
73,2013,1,Developing,8.75821454,5.93,19.81,15170208,10.8,181035,83.80,1.0108,0.21
73,2012,1,Developing,6.91472398,6.24,17.83,14945085,10.7,181035,82.55,1.0108,0.21
73,2011,1,Developing,60.1859177,5.64,16.03,14722584,10.7,181035,81.32,1.0108,0.21
73,2010,1,Developing,56.8841648,5.95,13.81,14500726,10.6,181035,80.10,1.0108,0.21
73,2009,1,Developing,48.3542398,6.36,12.50,14276810,10.5,181035,78.86,1.0108,0.21
73,2008,1,Developing,53.1000905,5.55,12.17,14053479,10.5,181035,77.63,1.0108,0.21
73,2007,1,Developing,57.7351671,3.75,10.13,13841770,10.3,181035,76.46,1.0108,0.21
73,2006,1,Developing,51.5044712,4.48,8.35,13639028,10.1,181035,75.34,1.0108,0.21
73,2005,1,Developing,62.2181726,5.84,7.07,13439202,10,181035,74.24,1.0108,0.21
73,2004,1,Developing,8.38611924,6.43,5.88,13244731,9.7,181035,73.16,1.0108,0.21
73,2003,1,Developing,55.5954395,6.74,5.05,13050968,9.3,181035,72.09,1.0108,0.21
73,2002,1,Developing,30.9106055,5.95,4.50,12855241,8.2,181035,71.01,1.0108,0.21
73,2001,1,Developing,27.6897105,5.7,4.15,12658484,7.6,181035,69.92,1.0108,0.21
73,2000,1,Developing,0.32841806,5.87,3.69,12462336,7.2,181035,68.84,1.0108,0.21
53,2015,3,Developing,0,,32.21,22763414,10.4,475442,47.88,1.0263,0.35
53,2014,3,Developing,61.3926364,4.1,36.39,22059893,10.4,475442,46.40,1.0263,0.35
53,2013,3,Developing,63.0789016,4.29,33.73,21402376,10.4,475442,45.02,1.0263,0.35
53,2012,3,Developing,68.5583911,4.34,30.16,20809529,10.4,475442,43.77,1.0263,0.35
53,2011,3,Developing,83.1807124,3.96,30.63,20232304,10,475442,42.55,1.0263,0.35
53,2010,3,Developing,100.898745,5.28,27.51,19668066,9.7,475442,41.37,1.0263,0.35
53,2009,3,Developing,9.04254089,5.7,27.93,19113974,9.2,475442,40.20,1.0263,0.35
53,2008,3,Developing,68.7073044,5.18,27.72,18574056,8.8,475442,39.07,1.0263,0.35
53,2007,3,Developing,7.56289292,4.76,23.93,18049896,8,475442,37.96,1.0263,0.35
53,2006,3,Developing,0.96249705,4.69,20.91,17550407,8.2,475442,36.91,1.0263,0.35
53,2005,3,Developing,73.032762,4.75,19.51,17074594,8.3,475442,35.91,1.0263,0.35
53,2004,3,Developing,7.17730213,4.73,18.83,16610487,8.2,475442,34.94,1.0263,0.35
53,2003,3,Developing,67.639253,4.97,15.97,16160340,8.1,475442,33.99,1.0263,0.35
53,2002,3,Developing,53.7059743,4.86,12.42,15725528,8.4,475442,33.08,1.0263,0.35
53,2001,3,Developing,41.7362922,4.7,10.95,15309490,7.1,475442,32.20,1.0263,0.35
53,2000,3,Developing,4.72059353,4.48,10.57,14912631,6.9,475442,31.37,1.0263,0.35
39,2015,6,Developing,0,,1556.51,35704498,16.3,9984670,3.58,1.1978,0.48
39,2014,6,Developing,102.190217,1.45,1805.75,35434066,15.9,9984670,3.55,1.1978,0.48
39,2013,6,Developing,9733.22802,1.67,1846.60,35080992,15.9,9984670,3.51,1.1978,0.48
39,2012,6,Developing,9748.63624,1.78,1828.37,34713395,15.9,9984670,3.48,1.1978,0.48
39,2011,6,Developing,971.928038,1.82,1793.33,34339221,15.9,9984670,3.44,1.1978,0.48
39,2010,6,Developing,8649.67491,11.2,1617.34,34005902,15.9,9984670,3.41,1.1978,0.48
39,2009,6,Developing,864.94993,11.17,1374.63,33630069,15.9,9984670,3.37,1.1978,0.48
39,2008,6,Developing,8433.93681,1.3,1552.99,33247298,15.8,9984670,3.33,1.1978,0.48
39,2007,6,Developing,7946.74358,9.83,1468.82,32888886,15.8,9984670,3.29,1.1978,0.48
39,2006,6,Developing,771.181769,9.75,1319.26,32571193,15.8,9984670,3.26,1.1978,0.48
39,2005,6,Developing,6333.17797,9.57,1173.11,32242732,15.8,9984670,3.23,1.1978,0.48
39,2004,6,Developing,5513.32992,9.56,1026.69,31938807,15.8,9984670,3.20,1.1978,0.48
39,2003,6,Developing,4687.84557,9.54,895.54,31642461,15.8,9984670,3.17,1.1978,0.48
39,2002,6,Developing,3895.85631,9.37,760.65,31359199,15.8,9984670,3.14,1.1978,0.48
39,2001,6,Developing,3665.0897,9.1,738.98,31020855,15.8,9984670,3.11,1.1978,0.48
39,2000,6,Developing,3787.49456,8.67,744.77,30685730,15.9,9984670,3.07,1.1978,0.48
117,2015,3,Developing,0,,1.70,4629320,7.1,622984,7.43,1.0224,0.07
117,2014,3,Developing,53.4396432,4.2,1.89,4623182,7.1,622984,7.42,1.0224,0.07
117,2013,3,Developing,52.377666,3.82,1.69,4642419,7.1,622984,7.45,1.0224,0.07
117,2012,3,Developing,7.34480821,3.62,2.51,4610848,7.1,622984,7.40,1.0224,0.07
117,2011,3,Developing,58.5294746,3.73,2.44,4565021,6.8,622984,7.33,1.0224,0.07
117,2010,3,Developing,43.483592,3.9,2.14,4492995,6.6,622984,7.21,1.0224,0.07
117,2009,3,Developing,40.4515693,3.58,2.07,4529047,6.4,622984,7.27,1.0224,0.07
117,2008,3,Developing,67.3413753,4.3,1.99,4558984,6.3,622984,7.32,1.0224,0.07
117,2007,3,Developing,60.0488482,4.4,1.70,4462770,6.2,622984,7.16,1.0224,0.07
117,2006,3,Developing,46.9011792,3.99,1.46,4377579,6,622984,7.03,1.0224,0.07
117,2005,3,Developing,40.9220798,4.29,1.34,4288810,5.9,622984,6.88,1.0224,0.07
117,2004,3,Developing,41.5011174,4.1,1.27,4192826,5.7,622984,6.73,1.0224,0.07
117,2003,3,Developing,46.1161944,4.31,1.14,4103086,5.6,622984,6.59,1.0224,0.07
117,2002,3,Developing,31.5941587,4.16,1.00,4006077,5.4,622984,6.43,1.0224,0.07
117,2001,3,Developing,33.653157,3.95,0.93,3919487,5.3,622984,6.29,1.0224,0.07
117,2000,3,Developing,30.7838266,4.24,0.92,3833416,5.2,622984,6.15,1.0224,0.07
69,2015,3,Developing,0,,10.95,14647621,7.3,1284000,11.41,1.0316,0.22
69,2014,3,Developing,11.3020668,3.62,13.94,14188678,7.3,1284000,11.05,1.0316,0.22
69,2013,3,Developing,76.5238254,3.42,12.95,13691079,7.3,1284000,10.66,1.0316,0.22
69,2012,3,Developing,57.8242709,3,12.37,13210998,7.3,1284000,10.29,1.0316,0.22
69,2011,3,Developing,67.7626909,3.17,12.17,12754997,6.7,1284000,9.93,1.0316,0.22
69,2010,3,Developing,43.5732891,2.95,10.67,12312575,6.7,1284000,9.59,1.0316,0.22
69,2009,3,Developing,4.9829004,3.31,9.29,11893754,6.3,1284000,9.26,1.0316,0.22
69,2008,3,Developing,49.0919822,2.92,10.39,11476296,6,1284000,8.94,1.0316,0.22
69,2007,3,Developing,5.96292353,3.35,8.65,11081660,5.7,1284000,8.63,1.0316,0.22
69,2006,3,Developing,62.6722597,3.32,7.43,10706424,5.5,1284000,8.34,1.0316,0.22
69,2005,3,Developing,8.93606463,3.91,6.65,10328092,5.6,1284000,8.04,1.0316,0.22
69,2004,3,Developing,72.3845128,5.72,4.42,9920036,5.6,1284000,7.73,1.0316,0.22
69,2003,3,Developing,3.97924354,5.49,2.74,9487833,5.4,1284000,7.39,1.0316,0.22
69,2002,3,Developing,3.03969119,8.33,2.00,9116192,5.1,1284000,7.10,1.0316,0.22
69,2001,3,Developing,26.8743907,6.9,1.71,8804124,4.9,1284000,6.86,1.0316,0.22
69,2000,3,Developing,21.5270162,6.28,1.39,8512093,4.7,1284000,6.63,1.0316,0.22
65,2015,7,Developing,0,,242.45,18047625,16.3,756102,23.87,1.1957,0.25
65,2014,7,Developing,2352.99959,7.79,259.56,17864195,16.2,756102,23.63,1.1957,0.25
65,2013,7,Developing,2442.22205,7.53,277.40,17687006,15.6,756102,23.39,1.1957,0.25
65,2012,7,Developing,2260.77764,7.24,267.02,17519119,15.5,756102,23.17,1.1957,0.25
65,2011,7,Developing,211.614293,7,251.38,17351816,15.4,756102,22.95,1.1957,0.25
65,2010,7,Developing,177.492514,6.97,217.05,17181464,15.2,756102,22.72,1.1957,0.25
65,2009,7,Developing,181.525923,7.39,171.78,17009731,15.3,756102,22.50,1.1957,0.25
65,2008,7,Developing,241.553338,6.87,179.89,16838988,15.2,756102,22.27,1.1957,0.25
65,2007,7,Developing,209.487588,6.35,172.49,16671581,14.8,756102,22.05,1.1957,0.25
65,2006,7,Developing,1275.68963,6.18,153.84,16509195,14.9,756102,21.83,1.1957,0.25
65,2005,7,Developing,954.964489,6.69,122.29,16348778,14.6,756102,21.62,1.1957,0.25
65,2004,7,Developing,78.7856488,6.93,99.08,16187322,14.3,756102,21.41,1.1957,0.25
65,2003,7,Developing,584.099343,7.34,76.49,16024752,14,756102,21.19,1.1957,0.25
65,2002,7,Developing,675.780844,6.48,70.26,15857925,13.9,756102,20.97,1.1957,0.25
65,2001,7,Developing,687.511683,6.51,71.57,15683849,13.7,756102,20.74,1.1957,0.25
65,2000,7,Developing,74.1484295,6.4,78.34,15503635,13.5,756102,20.50,1.1957,0.25
1,2015,1,Developing,0,,11061.57,1379860000,13.5,9706961,142.15,1,17.88
1,2014,1,Developing,109.87439,5.55,10475.62,1371860000,13.1,9706961,141.33,1,17.88
1,2013,1,Developing,9.95553203,5.39,9570.47,1363240000,12.7,9706961,140.44,1,17.88
1,2012,1,Developing,94.4344566,5.26,8532.19,1354190000,12.4,9706961,139.51,1,17.88
1,2011,1,Developing,91.2674978,5.3,7551.55,1345035000,12.8,9706961,138.56,1,17.88
1,2010,1,Developing,5.66075484,4.89,6087.19,1337705000,12.5,9706961,137.81,1,17.88
1,2009,1,Developing,50.2834892,5.8,5101.69,1331260000,12.2,9706961,137.14,1,17.88
1,2008,1,Developing,39.2250973,4.59,4594.34,1324655000,11.9,9706961,136.46,1,17.88
1,2007,1,Developing,312.662482,4.32,3550.33,1317885000,11.4,9706961,135.77,1,17.88
1,2006,1,Developing,29.7434298,4.52,2752.12,1311020000,11,9706961,135.06,1,17.88
1,2005,1,Developing,171.659603,4.66,2285.96,1303720000,10.6,9706961,134.31,1,17.88
1,2004,1,Developing,1.58668462,4.72,1955.35,1296075000,10.2,9706961,133.52,1,17.88
1,2003,1,Developing,122.936535,4.82,1660.28,1288400000,9.9,9706961,132.73,1,17.88
1,2002,1,Developing,106.359036,4.79,1470.56,1280400000,9.7,9706961,131.91,1,17.88
1,2001,1,Developing,14.230645,4.56,1339.40,1271850000,9.6,9706961,131.02,1,17.88
1,2000,1,Developing,17.4605737,4.6,1211.33,1262645000,9.5,9706961,130.08,1,17.88
28,2015,7,Developing,0,,293.49,46969940,13.6,1141748,41.14,1.1969,0.65
28,2014,7,Developing,1435.48776,7.2,381.24,46565429,13.6,1141748,40.78,1.1969,0.65
28,2013,7,Developing,15.1625548,6.84,382.09,46151584,13.3,1141748,40.42,1.1969,0.65
28,2012,7,Developing,1487.89656,6.93,370.69,45715810,13.2,1141748,40.04,1.1969,0.65
28,2011,7,Developing,184.307362,6.64,334.97,45259614,13,1141748,39.64,1.1969,0.65
28,2010,7,Developing,113.243635,6.76,286.50,44777319,12.8,1141748,39.22,1.1969,0.65
28,2009,7,Developing,941.646405,7.1,232.47,44271541,12.4,1141748,38.78,1.1969,0.65
28,2008,7,Developing,978.07041,6.62,242.50,43758808,12.2,1141748,38.33,1.1969,0.65
28,2007,7,Developing,780.594675,6.25,206.23,43235374,11.9,1141748,37.87,1.1969,0.65
28,2006,7,Developing,62.4371077,6.11,161.79,42691084,11.5,1141748,37.39,1.1969,0.65
